kommune_kode,indicator_id,aar,raw_value
661,selvvurderet_helbred,2017,85.9
661,selvvurderet_helbred,2021,83.8
661,selvvurderet_helbred,2025,82.7
665,selvvurderet_helbred,2010,86.0
665,selvvurderet_helbred,2013,86.6
665,selvvurderet_helbred,2017,85.0
665,selvvurderet_helbred,2021,81.1
665,selvvurderet_helbred,2025,82.1
671,selvvurderet_helbred,2010,85.5
671,selvvurderet_helbred,2013,84.2
671,selvvurderet_helbred,2017,82.6
671,selvvurderet_helbred,2021,81.2
671,selvvurderet_helbred,2025,78.6
706,selvvurderet_helbred,2010,84.7
706,selvvurderet_helbred,2013,84.0
706,selvvurderet_helbred,2017,81.7
706,selvvurderet_helbred,2021,81.9
706,selvvurderet_helbred,2025,83.3
707,selvvurderet_helbred,2010,84.8
707,selvvurderet_helbred,2013,84.4
707,selvvurderet_helbred,2017,83.8
707,selvvurderet_helbred,2021,81.6
707,selvvurderet_helbred,2025,77.8
710,selvvurderet_helbred,2010,87.9
710,selvvurderet_helbred,2013,87.8
710,selvvurderet_helbred,2017,86.7
710,selvvurderet_helbred,2021,85.4
710,selvvurderet_helbred,2025,84.1
727,selvvurderet_helbred,2010,87.4
727,selvvurderet_helbred,2013,86.6
727,selvvurderet_helbred,2017,85.4
727,selvvurderet_helbred,2021,85.3
727,selvvurderet_helbred,2025,81.5
730,selvvurderet_helbred,2010,84.7
730,selvvurderet_helbred,2013,84.4
730,selvvurderet_helbred,2017,83.2
730,selvvurderet_helbred,2021,81.7
730,selvvurderet_helbred,2025,81.0
740,selvvurderet_helbred,2010,87.0
740,selvvurderet_helbred,2013,87.2
740,selvvurderet_helbred,2017,85.1
740,selvvurderet_helbred,2021,85.0
740,selvvurderet_helbred,2025,81.8
741,selvvurderet_helbred,2010,82.4
741,selvvurderet_helbred,2013,82.1
741,selvvurderet_helbred,2017,82.9
741,selvvurderet_helbred,2021,80.6
741,selvvurderet_helbred,2025,81.5
746,selvvurderet_helbred,2010,87.5
746,selvvurderet_helbred,2013,87.9
746,selvvurderet_helbred,2017,86.6
746,selvvurderet_helbred,2021,85.8
746,selvvurderet_helbred,2025,84.3
751,selvvurderet_helbred,2010,87.5
751,selvvurderet_helbred,2013,87.4
751,selvvurderet_helbred,2017,86.7
751,selvvurderet_helbred,2021,85.2
751,selvvurderet_helbred,2025,84.0
756,selvvurderet_helbred,2010,86.7
756,selvvurderet_helbred,2013,83.0
756,selvvurderet_helbred,2017,83.4
756,selvvurderet_helbred,2021,82.9
756,selvvurderet_helbred,2025,81.5
760,selvvurderet_helbred,2010,87.6
760,selvvurderet_helbred,2013,83.4
760,selvvurderet_helbred,2017,82.6
760,selvvurderet_helbred,2021,84.2
760,selvvurderet_helbred,2025,81.7
766,selvvurderet_helbred,2010,87.3
766,selvvurderet_helbred,2013,84.8
766,selvvurderet_helbred,2017,83.0
766,selvvurderet_helbred,2021,83.0
766,selvvurderet_helbred,2025,82.2
773,selvvurderet_helbred,2010,81.9
773,selvvurderet_helbred,2013,83.4
773,selvvurderet_helbred,2017,80.6
773,selvvurderet_helbred,2021,81.6
773,selvvurderet_helbred,2025,80.2
779,selvvurderet_helbred,2010,85.3
779,selvvurderet_helbred,2013,82.1
779,selvvurderet_helbred,2017,82.0
779,selvvurderet_helbred,2021,82.8
779,selvvurderet_helbred,2025,80.2
787,selvvurderet_helbred,2010,83.5
787,selvvurderet_helbred,2013,84.5
787,selvvurderet_helbred,2017,80.6
787,selvvurderet_helbred,2021,83.7
787,selvvurderet_helbred,2025,79.8
791,selvvurderet_helbred,2010,87.5
791,selvvurderet_helbred,2013,86.2
791,selvvurderet_helbred,2017,83.1
791,selvvurderet_helbred,2021,83.6
791,selvvurderet_helbred,2025,83.0
810,selvvurderet_helbred,2010,85.6
810,selvvurderet_helbred,2013,84.0
810,selvvurderet_helbred,2017,81.5
810,selvvurderet_helbred,2021,82.6
810,selvvurderet_helbred,2025,80.6
813,selvvurderet_helbred,2010,85.5
813,selvvurderet_helbred,2013,83.6
813,selvvurderet_helbred,2017,81.8
813,selvvurderet_helbred,2021,81.9
813,selvvurderet_helbred,2025,79.2
820,selvvurderet_helbred,2010,84.3
820,selvvurderet_helbred,2013,83.7
820,selvvurderet_helbred,2017,80.9
820,selvvurderet_helbred,2021,80.7
820,selvvurderet_helbred,2025,78.3
825,selvvurderet_helbred,2010,85.1
825,selvvurderet_helbred,2013,82.1
825,selvvurderet_helbred,2017,74.3
825,selvvurderet_helbred,2021,79.9
825,selvvurderet_helbred,2025,80.3
840,selvvurderet_helbred,2010,86.2
840,selvvurderet_helbred,2013,88.0
840,selvvurderet_helbred,2017,83.3
840,selvvurderet_helbred,2021,84.3
840,selvvurderet_helbred,2025,84.1
846,selvvurderet_helbred,2010,84.6
846,selvvurderet_helbred,2013,83.5
846,selvvurderet_helbred,2017,81.2
846,selvvurderet_helbred,2021,82.3
846,selvvurderet_helbred,2025,81.3
849,selvvurderet_helbred,2010,85.3
849,selvvurderet_helbred,2013,83.3
849,selvvurderet_helbred,2017,80.0
849,selvvurderet_helbred,2021,82.6
849,selvvurderet_helbred,2025,78.7
851,selvvurderet_helbred,2010,85.9
851,selvvurderet_helbred,2013,86.3
851,selvvurderet_helbred,2017,83.3
851,selvvurderet_helbred,2021,83.3
851,selvvurderet_helbred,2025,82.5
860,selvvurderet_helbred,2010,84.5
860,selvvurderet_helbred,2013,83.4
860,selvvurderet_helbred,2017,81.2
860,selvvurderet_helbred,2021,82.1
860,selvvurderet_helbred,2025,79.4
101,social_stoette,2010,3.9
101,social_stoette,2013,3.9
101,social_stoette,2017,4.7
101,social_stoette,2021,5.2
101,social_stoette,2025,6.1
147,social_stoette,2010,3.8
147,social_stoette,2013,3.7
147,social_stoette,2017,4.4
147,social_stoette,2021,5.1
147,social_stoette,2025,4.3
151,social_stoette,2010,4.4
151,social_stoette,2013,4.6
151,social_stoette,2017,5.9
151,social_stoette,2021,5.6
151,social_stoette,2025,4.6
153,social_stoette,2010,5.5
153,social_stoette,2013,5.1
153,social_stoette,2017,8.0
153,social_stoette,2021,8.1
153,social_stoette,2025,7.4
155,social_stoette,2010,3.9
155,social_stoette,2013,3.2
155,social_stoette,2017,3.2
155,social_stoette,2021,5.0
155,social_stoette,2025,4.7
157,social_stoette,2010,3.4
157,social_stoette,2013,3.2
157,social_stoette,2017,5.0
157,social_stoette,2021,3.9
157,social_stoette,2025,4.2
159,social_stoette,2010,4.6
159,social_stoette,2013,4.2
159,social_stoette,2017,6.0
159,social_stoette,2021,5.1
159,social_stoette,2025,6.5
161,social_stoette,2010,4.5
161,social_stoette,2013,4.3
161,social_stoette,2017,4.2
161,social_stoette,2021,6.1
161,social_stoette,2025,5.9
163,social_stoette,2010,4.2
163,social_stoette,2013,4.9
163,social_stoette,2017,4.8
163,social_stoette,2021,5.9
163,social_stoette,2025,5.6
165,social_stoette,2010,4.1
165,social_stoette,2013,5.5
165,social_stoette,2017,5.1
165,social_stoette,2021,7.2
165,social_stoette,2025,7.0
167,social_stoette,2010,5.6
167,social_stoette,2013,5.0
167,social_stoette,2017,4.7
167,social_stoette,2021,7.4
167,social_stoette,2025,4.9
169,social_stoette,2010,4.9
169,social_stoette,2013,4.7
169,social_stoette,2017,6.5
169,social_stoette,2021,6.9
169,social_stoette,2025,6.3
173,social_stoette,2010,3.4
173,social_stoette,2013,3.2
173,social_stoette,2017,3.8
173,social_stoette,2021,5.7
173,social_stoette,2025,4.3
175,social_stoette,2010,5.6
175,social_stoette,2013,5.2
175,social_stoette,2017,3.9
175,social_stoette,2021,5.8
175,social_stoette,2025,6.1
183,social_stoette,2010,7.1
183,social_stoette,2013,5.2
183,social_stoette,2017,5.8
183,social_stoette,2021,7.5
183,social_stoette,2025,9.1
185,social_stoette,2010,4.9
185,social_stoette,2013,5.1
185,social_stoette,2017,5.4
185,social_stoette,2021,6.2
185,social_stoette,2025,5.5
187,social_stoette,2010,4.6
187,social_stoette,2013,4.9
187,social_stoette,2017,5.1
187,social_stoette,2021,6.7
187,social_stoette,2025,5.2
190,social_stoette,2010,4.0
190,social_stoette,2013,3.3
190,social_stoette,2017,3.8
190,social_stoette,2021,5.9
190,social_stoette,2025,4.9
201,social_stoette,2010,4.1
201,social_stoette,2013,3.7
201,social_stoette,2017,3.1
201,social_stoette,2021,5.3
201,social_stoette,2025,3.1
210,social_stoette,2010,4.9
210,social_stoette,2013,4.6
210,social_stoette,2017,5.7
210,social_stoette,2021,4.9
210,social_stoette,2025,5.0
217,social_stoette,2010,3.9
217,social_stoette,2013,4.8
217,social_stoette,2017,6.4
217,social_stoette,2021,5.8
217,social_stoette,2025,3.3
219,social_stoette,2010,4.2
219,social_stoette,2013,3.3
219,social_stoette,2017,3.7
219,social_stoette,2021,5.6
219,social_stoette,2025,5.3
223,social_stoette,2010,4.4
223,social_stoette,2013,4.2
223,social_stoette,2017,4.1
223,social_stoette,2021,4.3
223,social_stoette,2025,4.2
230,social_stoette,2010,2.8
230,social_stoette,2013,4.3
230,social_stoette,2017,3.3
230,social_stoette,2021,4.4
230,social_stoette,2025,5.0
240,social_stoette,2010,3.8
240,social_stoette,2013,4.4
240,social_stoette,2017,2.9
240,social_stoette,2021,4.5
240,social_stoette,2025,3.4
250,social_stoette,2010,4.7
250,social_stoette,2013,3.2
250,social_stoette,2017,4.6
250,social_stoette,2021,5.0
250,social_stoette,2025,6.0
253,social_stoette,2010,3.7
253,social_stoette,2013,4.6
253,social_stoette,2017,4.6
253,social_stoette,2021,4.6
253,social_stoette,2025,6.3
259,social_stoette,2010,3.2
259,social_stoette,2013,4.7
259,social_stoette,2017,4.5
259,social_stoette,2021,5.4
259,social_stoette,2025,4.2
260,social_stoette,2010,4.1
260,social_stoette,2013,3.3
260,social_stoette,2017,6.1
260,social_stoette,2021,5.4
260,social_stoette,2025,5.2
265,social_stoette,2010,3.8
265,social_stoette,2013,4.5
265,social_stoette,2017,4.2
265,social_stoette,2021,5.1
265,social_stoette,2025,3.4
269,social_stoette,2010,3.6
269,social_stoette,2013,4.1
269,social_stoette,2017,4.0
269,social_stoette,2021,4.4
269,social_stoette,2025,4.2
270,social_stoette,2010,4.2
270,social_stoette,2013,4.4
270,social_stoette,2017,4.6
270,social_stoette,2021,6.0
270,social_stoette,2025,5.3
306,social_stoette,2010,4.6
306,social_stoette,2013,4.8
306,social_stoette,2017,5.9
306,social_stoette,2021,6.0
306,social_stoette,2025,5.2
316,social_stoette,2010,3.4
316,social_stoette,2013,5.1
316,social_stoette,2017,5.8
316,social_stoette,2021,4.1
316,social_stoette,2025,5.6
320,social_stoette,2010,5.3
320,social_stoette,2013,5.8
320,social_stoette,2017,5.0
320,social_stoette,2021,5.6
320,social_stoette,2025,4.2
326,social_stoette,2010,4.4
326,social_stoette,2013,7.7
326,social_stoette,2017,6.2
326,social_stoette,2021,7.4
326,social_stoette,2025,6.0
329,social_stoette,2010,4.6
329,social_stoette,2013,4.8
329,social_stoette,2017,5.2
329,social_stoette,2021,5.9
329,social_stoette,2025,6.9
330,social_stoette,2010,5.0
330,social_stoette,2013,4.8
330,social_stoette,2017,6.0
330,social_stoette,2021,6.5
330,social_stoette,2025,4.8
336,social_stoette,2010,5.1
336,social_stoette,2013,5.4
336,social_stoette,2017,4.2
336,social_stoette,2021,5.7
336,social_stoette,2025,6.3
340,social_stoette,2010,3.8
340,social_stoette,2013,6.3
340,social_stoette,2017,4.7
340,social_stoette,2021,5.9
340,social_stoette,2025,4.4
350,social_stoette,2010,3.2
350,social_stoette,2013,4.4
350,social_stoette,2017,3.5
350,social_stoette,2021,5.2
350,social_stoette,2025,3.4
360,social_stoette,2010,6.4
360,social_stoette,2013,8.0
360,social_stoette,2017,6.8
360,social_stoette,2021,7.6
360,social_stoette,2025,5.5
370,social_stoette,2010,5.0
370,social_stoette,2013,6.4
370,social_stoette,2017,4.1
370,social_stoette,2021,7.3
370,social_stoette,2025,4.5
376,social_stoette,2010,7.4
376,social_stoette,2013,5.9
376,social_stoette,2017,5.6
376,social_stoette,2021,5.6
376,social_stoette,2025,5.6
390,social_stoette,2010,4.5
390,social_stoette,2013,6.8
390,social_stoette,2017,5.8
390,social_stoette,2021,6.3
390,social_stoette,2025,6.3
400,social_stoette,2010,5.2
400,social_stoette,2013,4.7
400,social_stoette,2017,4.4
400,social_stoette,2021,5.4
400,social_stoette,2025,5.1
410,social_stoette,2010,4.9
410,social_stoette,2013,3.1
410,social_stoette,2017,4.2
410,social_stoette,2021,5.1
410,social_stoette,2025,5.8
420,social_stoette,2010,4.8
420,social_stoette,2013,4.8
420,social_stoette,2017,4.7
420,social_stoette,2021,5.2
420,social_stoette,2025,5.4
430,social_stoette,2010,4.3
430,social_stoette,2013,4.8
430,social_stoette,2017,4.2
430,social_stoette,2021,4.9
430,social_stoette,2025,4.9
440,social_stoette,2010,3.4
440,social_stoette,2013,4.8
440,social_stoette,2017,4.1
440,social_stoette,2021,4.7
440,social_stoette,2025,4.2
450,social_stoette,2010,4.7
450,social_stoette,2013,4.9
450,social_stoette,2017,5.3
450,social_stoette,2021,4.9
450,social_stoette,2025,3.3
461,social_stoette,2010,5.1
461,social_stoette,2013,3.9
461,social_stoette,2017,5.0
461,social_stoette,2021,5.3
461,social_stoette,2025,4.9
479,social_stoette,2010,4.2
479,social_stoette,2013,3.7
479,social_stoette,2017,5.1
479,social_stoette,2021,5.3
479,social_stoette,2025,4.1
480,social_stoette,2010,4.1
480,social_stoette,2013,5.2
480,social_stoette,2017,5.8
480,social_stoette,2021,6.2
480,social_stoette,2025,5.1
482,social_stoette,2010,6.1
482,social_stoette,2013,5.4
482,social_stoette,2017,5.7
482,social_stoette,2021,5.8
482,social_stoette,2025,5.0
492,social_stoette,2010,5.6
492,social_stoette,2013,4.8
492,social_stoette,2017,6.1
492,social_stoette,2021,4.6
492,social_stoette,2025,4.1
510,social_stoette,2010,6.3
510,social_stoette,2013,4.7
510,social_stoette,2017,4.6
510,social_stoette,2021,4.9
510,social_stoette,2025,5.1
530,social_stoette,2010,5.0
530,social_stoette,2013,5.1
530,social_stoette,2017,5.1
530,social_stoette,2021,6.9
530,social_stoette,2025,6.5
540,social_stoette,2010,5.5
540,social_stoette,2013,5.5
540,social_stoette,2017,3.8
540,social_stoette,2021,5.6
540,social_stoette,2025,5.5
550,social_stoette,2010,6.0
550,social_stoette,2013,5.2
550,social_stoette,2017,5.4
550,social_stoette,2021,5.9
550,social_stoette,2025,4.7
561,social_stoette,2010,4.3
561,social_stoette,2013,4.7
561,social_stoette,2017,5.5
561,social_stoette,2021,6.3
561,social_stoette,2025,5.4
563,social_stoette,2010,5.6
563,social_stoette,2013,3.9
563,social_stoette,2017,4.9
563,social_stoette,2021,4.3
563,social_stoette,2025,4.9
573,social_stoette,2010,4.1
573,social_stoette,2013,4.9
573,social_stoette,2017,5.3
573,social_stoette,2021,5.3
573,social_stoette,2025,4.0
575,social_stoette,2010,5.0
575,social_stoette,2013,5.1
575,social_stoette,2017,5.8
575,social_stoette,2021,5.0
575,social_stoette,2025,3.2
580,social_stoette,2010,5.1
580,social_stoette,2013,5.4
580,social_stoette,2017,4.9
580,social_stoette,2021,5.8
580,social_stoette,2025,4.6
607,social_stoette,2010,4.6
607,social_stoette,2013,5.3
607,social_stoette,2017,5.2
607,social_stoette,2021,6.6
607,social_stoette,2025,6.7
615,social_stoette,2010,4.8
615,social_stoette,2013,3.9
615,social_stoette,2017,6.3
615,social_stoette,2021,6.6
615,social_stoette,2025,5.9
621,social_stoette,2010,5.4
621,social_stoette,2013,4.8
621,social_stoette,2017,5.0
621,social_stoette,2021,4.7
621,social_stoette,2025,6.4
630,social_stoette,2010,4.2
630,social_stoette,2013,4.3
630,social_stoette,2017,5.1
630,social_stoette,2021,5.1
630,social_stoette,2025,4.5
657,social_stoette,2010,3.6
657,social_stoette,2013,3.7
657,social_stoette,2017,4.7
657,social_stoette,2021,6.2
657,social_stoette,2025,5.4
661,social_stoette,2010,3.5
661,social_stoette,2013,4.0
661,social_stoette,2017,4.6
661,social_stoette,2021,6.3
661,social_stoette,2025,5.8
665,social_stoette,2010,4.9
665,social_stoette,2013,3.6
665,social_stoette,2017,6.0
665,social_stoette,2021,6.5
665,social_stoette,2025,5.3
671,social_stoette,2010,3.4
671,social_stoette,2013,4.2
671,social_stoette,2017,6.2
671,social_stoette,2021,5.5
671,social_stoette,2025,4.6
706,social_stoette,2010,4.3
706,social_stoette,2013,3.6
706,social_stoette,2017,5.8
706,social_stoette,2021,6.1
706,social_stoette,2025,4.6
707,social_stoette,2010,5.9
707,social_stoette,2013,4.9
707,social_stoette,2017,4.5
707,social_stoette,2021,6.9
707,social_stoette,2025,4.7
710,social_stoette,2010,2.9
710,social_stoette,2013,3.0
710,social_stoette,2017,4.3
710,social_stoette,2021,4.6
710,social_stoette,2025,4.6
727,social_stoette,2010,4.0
727,social_stoette,2013,2.9
727,social_stoette,2017,4.1
727,social_stoette,2021,4.9
727,social_stoette,2025,5.0
730,social_stoette,2010,5.2
730,social_stoette,2013,4.8
730,social_stoette,2017,5.4
730,social_stoette,2021,6.4
730,social_stoette,2025,4.2
740,social_stoette,2010,4.4
740,social_stoette,2013,4.0
740,social_stoette,2017,4.5
740,social_stoette,2021,5.3
740,social_stoette,2025,6.0
741,social_stoette,2010,4.3
741,social_stoette,2013,2.5
741,social_stoette,2017,4.3
741,social_stoette,2021,6.1
741,social_stoette,2025,3.9
746,social_stoette,2010,3.4
746,social_stoette,2013,4.1
746,social_stoette,2017,4.2
746,social_stoette,2021,5.7
746,social_stoette,2025,4.1
751,social_stoette,2010,4.3
751,social_stoette,2013,4.1
751,social_stoette,2017,4.5
751,social_stoette,2021,5.0
751,social_stoette,2025,5.4
756,social_stoette,2010,4.3
756,social_stoette,2013,4.1
756,social_stoette,2017,5.5
756,social_stoette,2021,6.1
756,social_stoette,2025,5.9
760,social_stoette,2010,4.5
760,social_stoette,2013,4.1
760,social_stoette,2017,5.1
760,social_stoette,2021,4.4
760,social_stoette,2025,4.8
766,social_stoette,2010,3.9
766,social_stoette,2013,4.6
766,social_stoette,2017,4.8
766,social_stoette,2021,6.0
766,social_stoette,2025,5.9
773,social_stoette,2010,4.0
773,social_stoette,2013,4.7
773,social_stoette,2017,4.0
773,social_stoette,2021,3.8
773,social_stoette,2025,4.3
779,social_stoette,2010,5.8
779,social_stoette,2013,4.5
779,social_stoette,2017,4.6
779,social_stoette,2021,5.5
779,social_stoette,2025,6.2
787,social_stoette,2010,4.3
787,social_stoette,2013,4.8
787,social_stoette,2017,3.6
787,social_stoette,2021,4.7
787,social_stoette,2025,3.9
791,social_stoette,2010,3.8
791,social_stoette,2013,3.9
791,social_stoette,2017,4.2
791,social_stoette,2021,5.5
791,social_stoette,2025,5.6
810,social_stoette,2010,3.2
810,social_stoette,2013,3.5
810,social_stoette,2017,4.0
810,social_stoette,2021,5.9
810,social_stoette,2025,6.6
813,social_stoette,2010,3.4
813,social_stoette,2013,5.1
813,social_stoette,2017,5.1
813,social_stoette,2021,5.1
813,social_stoette,2025,5.5
820,social_stoette,2010,4.1
820,social_stoette,2013,5.0
820,social_stoette,2017,3.7
820,social_stoette,2021,4.5
820,social_stoette,2025,4.9
825,social_stoette,2010,5.0
825,social_stoette,2013,2.9
825,social_stoette,2017,4.8
825,social_stoette,2021,6.0
825,social_stoette,2025,7.0
840,social_stoette,2010,2.9
840,social_stoette,2013,4.1
840,social_stoette,2017,4.2
840,social_stoette,2021,5.7
840,social_stoette,2025,4.6
846,social_stoette,2010,2.9
846,social_stoette,2013,4.4
846,social_stoette,2017,2.8
846,social_stoette,2021,3.8
846,social_stoette,2025,5.4
849,social_stoette,2010,4.0
849,social_stoette,2013,3.9
849,social_stoette,2017,4.2
849,social_stoette,2021,4.8
849,social_stoette,2025,3.4
851,social_stoette,2010,3.7
851,social_stoette,2013,4.2
851,social_stoette,2017,4.8
851,social_stoette,2021,4.7
851,social_stoette,2025,4.5
860,social_stoette,2010,3.6
860,social_stoette,2013,3.8
860,social_stoette,2017,4.7
860,social_stoette,2021,5.1
860,social_stoette,2025,4.8
101,svaer_overvaegt,2010,9.6
101,svaer_overvaegt,2013,8.9
101,svaer_overvaegt,2017,10.5
101,svaer_overvaegt,2021,11.8
101,svaer_overvaegt,2025,11.4
147,svaer_overvaegt,2010,7.1
147,svaer_overvaegt,2013,7.7
147,svaer_overvaegt,2017,9.4
147,svaer_overvaegt,2021,10.3
147,svaer_overvaegt,2025,9.3
151,svaer_overvaegt,2010,15.5
151,svaer_overvaegt,2013,14.1
151,svaer_overvaegt,2017,18.5
151,svaer_overvaegt,2021,18.0
151,svaer_overvaegt,2025,18.7
153,svaer_overvaegt,2010,16.5
153,svaer_overvaegt,2013,17.3
153,svaer_overvaegt,2017,22.2
153,svaer_overvaegt,2021,23.7
153,svaer_overvaegt,2025,27.6
155,svaer_overvaegt,2010,9.0
155,svaer_overvaegt,2013,9.7
155,svaer_overvaegt,2017,12.8
155,svaer_overvaegt,2021,12.4
155,svaer_overvaegt,2025,12.4
157,svaer_overvaegt,2010,8.2
157,svaer_overvaegt,2013,7.3
157,svaer_overvaegt,2017,7.8
157,svaer_overvaegt,2021,8.5
157,svaer_overvaegt,2025,7.5
159,svaer_overvaegt,2010,11.6
159,svaer_overvaegt,2013,12.1
159,svaer_overvaegt,2017,14.5
159,svaer_overvaegt,2021,16.6
159,svaer_overvaegt,2025,14.8
161,svaer_overvaegt,2010,15.9
161,svaer_overvaegt,2013,13.7
161,svaer_overvaegt,2017,19.7
161,svaer_overvaegt,2021,19.2
161,svaer_overvaegt,2025,22.3
163,svaer_overvaegt,2010,15.9
163,svaer_overvaegt,2013,14.4
163,svaer_overvaegt,2017,17.9
163,svaer_overvaegt,2021,21.0
163,svaer_overvaegt,2025,19.4
165,svaer_overvaegt,2010,13.1
165,svaer_overvaegt,2013,16.3
165,svaer_overvaegt,2017,19.4
165,svaer_overvaegt,2021,23.0
165,svaer_overvaegt,2025,22.6
167,svaer_overvaegt,2010,15.0
167,svaer_overvaegt,2013,13.8
167,svaer_overvaegt,2017,14.6
167,svaer_overvaegt,2021,18.0
167,svaer_overvaegt,2025,19.2
169,svaer_overvaegt,2010,16.9
169,svaer_overvaegt,2013,15.8
169,svaer_overvaegt,2017,19.6
169,svaer_overvaegt,2021,20.9
169,svaer_overvaegt,2025,21.3
173,svaer_overvaegt,2010,8.3
173,svaer_overvaegt,2013,8.1
173,svaer_overvaegt,2017,8.7
173,svaer_overvaegt,2021,12.7
173,svaer_overvaegt,2025,11.2
175,svaer_overvaegt,2010,13.8
175,svaer_overvaegt,2013,15.0
175,svaer_overvaegt,2017,17.3
175,svaer_overvaegt,2021,19.3
175,svaer_overvaegt,2025,16.6
183,svaer_overvaegt,2010,18.9
183,svaer_overvaegt,2013,17.4
183,svaer_overvaegt,2017,20.4
183,svaer_overvaegt,2021,24.8
183,svaer_overvaegt,2025,22.2
185,svaer_overvaegt,2010,14.1
185,svaer_overvaegt,2013,12.8
185,svaer_overvaegt,2017,16.9
185,svaer_overvaegt,2021,19.1
185,svaer_overvaegt,2025,17.1
187,svaer_overvaegt,2010,13.2
187,svaer_overvaegt,2013,14.2
187,svaer_overvaegt,2017,17.4
187,svaer_overvaegt,2021,16.4
187,svaer_overvaegt,2025,16.3
190,svaer_overvaegt,2010,8.9
190,svaer_overvaegt,2013,9.4
190,svaer_overvaegt,2017,10.4
190,svaer_overvaegt,2021,11.6
190,svaer_overvaegt,2025,13.0
201,svaer_overvaegt,2010,9.4
201,svaer_overvaegt,2013,9.8
201,svaer_overvaegt,2017,13.1
201,svaer_overvaegt,2021,15.4
201,svaer_overvaegt,2025,13.0
210,svaer_overvaegt,2010,11.3
210,svaer_overvaegt,2013,11.7
210,svaer_overvaegt,2017,14.3
210,svaer_overvaegt,2021,14.4
210,svaer_overvaegt,2025,15.6
217,svaer_overvaegt,2010,11.7
217,svaer_overvaegt,2013,12.0
217,svaer_overvaegt,2017,17.3
217,svaer_overvaegt,2021,16.6
217,svaer_overvaegt,2025,15.4
219,svaer_overvaegt,2010,10.2
219,svaer_overvaegt,2013,12.9
219,svaer_overvaegt,2017,14.2
219,svaer_overvaegt,2021,15.8
219,svaer_overvaegt,2025,18.2
223,svaer_overvaegt,2010,8.7
223,svaer_overvaegt,2013,9.4
223,svaer_overvaegt,2017,9.7
223,svaer_overvaegt,2021,12.7
223,svaer_overvaegt,2025,10.1
230,svaer_overvaegt,2010,7.6
230,svaer_overvaegt,2013,10.1
230,svaer_overvaegt,2017,10.2
230,svaer_overvaegt,2021,9.7
230,svaer_overvaegt,2025,9.2
240,svaer_overvaegt,2010,11.7
240,svaer_overvaegt,2013,12.8
240,svaer_overvaegt,2017,16.1
240,svaer_overvaegt,2021,18.0
240,svaer_overvaegt,2025,17.6
250,svaer_overvaegt,2010,15.5
250,svaer_overvaegt,2013,17.3
250,svaer_overvaegt,2017,19.1
250,svaer_overvaegt,2021,21.7
250,svaer_overvaegt,2025,20.5
253,svaer_overvaegt,2010,13.6
253,svaer_overvaegt,2013,14.2
253,svaer_overvaegt,2017,16.6
253,svaer_overvaegt,2021,18.1
253,svaer_overvaegt,2025,17.5
259,svaer_overvaegt,2010,15.3
259,svaer_overvaegt,2013,17.3
259,svaer_overvaegt,2017,18.2
259,svaer_overvaegt,2021,18.2
259,svaer_overvaegt,2025,20.5
260,svaer_overvaegt,2010,17.5
260,svaer_overvaegt,2013,16.6
260,svaer_overvaegt,2017,21.8
260,svaer_overvaegt,2021,23.7
260,svaer_overvaegt,2025,23.0
265,svaer_overvaegt,2010,9.8
265,svaer_overvaegt,2013,13.0
265,svaer_overvaegt,2017,15.8
265,svaer_overvaegt,2021,15.0
265,svaer_overvaegt,2025,15.8
269,svaer_overvaegt,2010,14.5
269,svaer_overvaegt,2013,14.7
269,svaer_overvaegt,2017,15.6
269,svaer_overvaegt,2021,16.6
269,svaer_overvaegt,2025,15.6
270,svaer_overvaegt,2010,13.1
270,svaer_overvaegt,2013,13.4
270,svaer_overvaegt,2017,18.2
270,svaer_overvaegt,2021,19.1
270,svaer_overvaegt,2025,16.7
306,svaer_overvaegt,2010,17.5
306,svaer_overvaegt,2013,18.4
306,svaer_overvaegt,2017,21.6
306,svaer_overvaegt,2021,25.6
306,svaer_overvaegt,2025,24.1
316,svaer_overvaegt,2010,16.1
316,svaer_overvaegt,2013,18.8
316,svaer_overvaegt,2017,21.5
316,svaer_overvaegt,2021,22.9
316,svaer_overvaegt,2025,20.6
320,svaer_overvaegt,2010,18.4
320,svaer_overvaegt,2013,18.1
320,svaer_overvaegt,2017,23.8
320,svaer_overvaegt,2021,25.9
320,svaer_overvaegt,2025,25.3
326,svaer_overvaegt,2010,19.9
326,svaer_overvaegt,2013,18.0
326,svaer_overvaegt,2017,21.4
326,svaer_overvaegt,2021,24.8
326,svaer_overvaegt,2025,24.8
329,svaer_overvaegt,2010,15.8
329,svaer_overvaegt,2013,16.3
329,svaer_overvaegt,2017,21.2
329,svaer_overvaegt,2021,22.5
329,svaer_overvaegt,2025,24.8
330,svaer_overvaegt,2010,15.6
330,svaer_overvaegt,2013,16.9
330,svaer_overvaegt,2017,22.7
330,svaer_overvaegt,2021,24.3
330,svaer_overvaegt,2025,23.3
336,svaer_overvaegt,2010,17.0
336,svaer_overvaegt,2013,16.9
336,svaer_overvaegt,2017,21.5
336,svaer_overvaegt,2021,23.6
336,svaer_overvaegt,2025,20.2
340,svaer_overvaegt,2010,16.2
340,svaer_overvaegt,2013,16.3
340,svaer_overvaegt,2017,18.9
340,svaer_overvaegt,2021,19.4
340,svaer_overvaegt,2025,20.3
350,svaer_overvaegt,2010,14.0
350,svaer_overvaegt,2013,13.0
350,svaer_overvaegt,2017,17.0
