kommune_kode,indicator_id,periode_start,periode_slut,vaerdi_start,vaerdi_slut,pct,retning,n_aar,kilde,noegle_indikator
766,alkohol,2017,2025,14.1,14.2,0.71,stagneret,2,Danmarks Statistik,
773,alkohol,2017,2025,12.3,11.3,-8.13,tempo,2,Danmarks Statistik,
779,alkohol,2017,2025,15.0,14.2,-5.33,stagneret,2,Danmarks Statistik,
787,alkohol,2017,2025,13.7,10.6,-22.63,rigtig,2,Danmarks Statistik,
791,alkohol,2017,2025,13.5,11.8,-12.59,tempo,2,Danmarks Statistik,
810,alkohol,2017,2025,12.2,9.2,-24.59,rigtig,2,Danmarks Statistik,
813,alkohol,2017,2025,14.3,12.5,-12.59,tempo,2,Danmarks Statistik,
820,alkohol,2017,2025,13.3,11.1,-16.54,tempo,2,Danmarks Statistik,
825,alkohol,2017,2025,21.7,19.8,-8.76,tempo,2,Danmarks Statistik,
840,alkohol,2017,2025,14.6,10.6,-27.4,rigtig,2,Danmarks Statistik,
846,alkohol,2017,2025,13.3,11.6,-12.78,tempo,2,Danmarks Statistik,
849,alkohol,2017,2025,13.8,11.0,-20.29,rigtig,2,Danmarks Statistik,
851,alkohol,2017,2025,16.2,12.7,-21.6,rigtig,2,Danmarks Statistik,
860,alkohol,2017,2025,14.3,11.0,-23.08,rigtig,2,Danmarks Statistik,
101,areal_bebygget,2011,2024,76.7,77.6,1.17,stagneret,4,Danmarks Statistik,
147,areal_bebygget,2011,2024,90.5,90.5,0.0,stagneret,4,Danmarks Statistik,
151,areal_bebygget,2011,2024,64.6,66.0,2.17,forkert,4,Danmarks Statistik,
153,areal_bebygget,2011,2024,69.3,70.6,1.88,forkert,4,Danmarks Statistik,
155,areal_bebygget,2011,2024,44.4,45.4,2.25,forkert,4,Danmarks Statistik,
157,areal_bebygget,2011,2024,84.2,84.4,0.24,stagneret,4,Danmarks Statistik,
159,areal_bebygget,2011,2024,80.2,80.3,0.12,stagneret,4,Danmarks Statistik,
161,areal_bebygget,2011,2024,72.4,75.5,4.28,forkert,4,Danmarks Statistik,
163,areal_bebygget,2011,2024,80.1,80.9,1.0,stagneret,4,Danmarks Statistik,
165,areal_bebygget,2011,2024,48.2,49.3,2.28,forkert,4,Danmarks Statistik,
167,areal_bebygget,2011,2024,78.2,79.6,1.79,forkert,4,Danmarks Statistik,
169,areal_bebygget,2011,2024,37.3,37.3,0.0,stagneret,4,Danmarks Statistik,
173,areal_bebygget,2011,2024,49.7,50.3,1.21,stagneret,4,Danmarks Statistik,
175,areal_bebygget,2011,2024,87.6,88.0,0.46,stagneret,4,Danmarks Statistik,
183,areal_bebygget,2011,2024,33.6,35.5,5.65,forkert,4,Danmarks Statistik,
185,areal_bebygget,2011,2024,40.3,41.2,2.23,stagneret,4,Danmarks Statistik,
187,areal_bebygget,2011,2024,59.3,60.9,2.7,forkert,4,Danmarks Statistik,
190,areal_bebygget,2011,2024,36.0,36.8,2.22,stagneret,4,Danmarks Statistik,
201,areal_bebygget,2011,2024,27.9,28.8,3.23,stagneret,4,Danmarks Statistik,
210,areal_bebygget,2011,2024,23.1,24.0,3.9,stagneret,4,Danmarks Statistik,
217,areal_bebygget,2011,2024,30.6,31.2,1.96,stagneret,4,Danmarks Statistik,
219,areal_bebygget,2011,2024,18.0,18.9,5.0,stagneret,4,Danmarks Statistik,
223,areal_bebygget,2011,2024,41.6,42.3,1.68,stagneret,4,Danmarks Statistik,
230,areal_bebygget,2011,2024,43.4,43.9,1.15,stagneret,4,Danmarks Statistik,
240,areal_bebygget,2011,2024,22.4,23.8,6.25,forkert,4,Danmarks Statistik,
250,areal_bebygget,2011,2024,19.1,20.1,5.24,forkert,4,Danmarks Statistik,
253,areal_bebygget,2011,2024,42.3,44.9,6.15,forkert,4,Danmarks Statistik,
259,areal_bebygget,2011,2024,17.5,19.3,10.29,forkert,4,Danmarks Statistik,
260,areal_bebygget,2011,2024,30.6,31.2,1.96,stagneret,4,Danmarks Statistik,
265,areal_bebygget,2011,2024,26.6,28.1,5.64,forkert,4,Danmarks Statistik,
269,areal_bebygget,2011,2024,29.0,31.6,8.97,forkert,4,Danmarks Statistik,
270,areal_bebygget,2011,2024,23.0,23.5,2.17,stagneret,4,Danmarks Statistik,
306,areal_bebygget,2011,2024,22.6,23.8,5.31,forkert,4,Danmarks Statistik,
316,areal_bebygget,2011,2024,13.2,14.0,6.06,stagneret,4,Danmarks Statistik,
320,areal_bebygget,2011,2024,11.7,12.5,6.84,stagneret,4,Danmarks Statistik,
326,areal_bebygget,2011,2024,14.2,15.1,6.34,stagneret,4,Danmarks Statistik,
329,areal_bebygget,2011,2024,11.9,13.0,9.24,forkert,4,Danmarks Statistik,
330,areal_bebygget,2011,2024,14.3,15.0,4.9,stagneret,4,Danmarks Statistik,
336,areal_bebygget,2011,2024,12.1,12.6,4.13,stagneret,4,Danmarks Statistik,
340,areal_bebygget,2011,2024,12.9,13.5,4.65,stagneret,4,Danmarks Statistik,
350,areal_bebygget,2011,2024,13.8,14.5,5.07,stagneret,4,Danmarks Statistik,
360,areal_bebygget,2011,2024,9.4,9.5,1.06,forkert,4,Danmarks Statistik,
370,areal_bebygget,2011,2024,12.7,13.4,5.51,stagneret,4,Danmarks Statistik,
376,areal_bebygget,2011,2024,11.3,11.8,4.42,stagneret,4,Danmarks Statistik,
390,areal_bebygget,2011,2024,11.9,12.5,5.04,stagneret,4,Danmarks Statistik,
400,areal_bebygget,2011,2024,12.2,12.5,2.46,stagneret,4,Danmarks Statistik,
410,areal_bebygget,2011,2024,16.2,17.6,8.64,forkert,4,Danmarks Statistik,
420,areal_bebygget,2011,2024,12.5,13.2,5.6,stagneret,4,Danmarks Statistik,
430,areal_bebygget,2011,2024,12.3,13.1,6.5,stagneret,4,Danmarks Statistik,
440,areal_bebygget,2011,2024,14.3,15.8,10.49,forkert,4,Danmarks Statistik,
450,areal_bebygget,2011,2024,13.5,14.0,3.7,stagneret,4,Danmarks Statistik,
461,areal_bebygget,2011,2024,32.8,35.5,8.23,forkert,4,Danmarks Statistik,
479,areal_bebygget,2011,2024,14.3,15.1,5.59,stagneret,4,Danmarks Statistik,
480,areal_bebygget,2011,2024,11.3,12.1,7.08,stagneret,4,Danmarks Statistik,
482,areal_bebygget,2011,2024,10.6,11.0,3.77,stagneret,4,Danmarks Statistik,
492,areal_bebygget,2011,2024,11.9,12.4,4.2,stagneret,4,Danmarks Statistik,
510,areal_bebygget,2011,2024,10.5,10.9,3.81,stagneret,4,Danmarks Statistik,
530,areal_bebygget,2011,2024,10.0,10.6,6.0,stagneret,4,Danmarks Statistik,
540,areal_bebygget,2011,2024,15.4,16.4,6.49,stagneret,4,Danmarks Statistik,
550,areal_bebygget,2011,2024,7.8,8.0,2.56,forkert,4,Danmarks Statistik,
561,areal_bebygget,2011,2024,14.0,15.0,7.14,forkert,4,Danmarks Statistik,
563,areal_bebygget,2011,2024,11.3,11.4,0.88,stagneret,4,Danmarks Statistik,
573,areal_bebygget,2011,2024,9.6,10.2,6.25,stagneret,4,Danmarks Statistik,
575,areal_bebygget,2011,2024,10.0,10.7,7.0,stagneret,4,Danmarks Statistik,
580,areal_bebygget,2011,2024,10.8,11.5,6.48,stagneret,4,Danmarks Statistik,
607,areal_bebygget,2011,2024,27.8,31.8,14.39,forkert,4,Danmarks Statistik,
615,areal_bebygget,2011,2024,15.0,17.1,14.0,forkert,4,Danmarks Statistik,
621,areal_bebygget,2011,2024,14.8,16.0,8.11,forkert,4,Danmarks Statistik,
630,areal_bebygget,2011,2024,12.5,13.8,10.4,forkert,4,Danmarks Statistik,
657,areal_bebygget,2011,2024,10.4,11.1,6.73,stagneret,4,Danmarks Statistik,
661,areal_bebygget,2011,2024,11.8,12.7,7.63,stagneret,4,Danmarks Statistik,
665,areal_bebygget,2011,2024,9.9,10.3,4.04,stagneret,4,Danmarks Statistik,
671,areal_bebygget,2011,2024,13.5,13.8,2.22,stagneret,4,Danmarks Statistik,
706,areal_bebygget,2011,2024,12.9,13.3,3.1,stagneret,4,Danmarks Statistik,
707,areal_bebygget,2011,2024,10.4,11.1,6.73,stagneret,4,Danmarks Statistik,
710,areal_bebygget,2011,2024,11.9,12.9,8.4,forkert,4,Danmarks Statistik,
727,areal_bebygget,2011,2024,12.6,13.4,6.35,stagneret,4,Danmarks Statistik,
730,areal_bebygget,2011,2024,12.9,13.5,4.65,stagneret,4,Danmarks Statistik,
740,areal_bebygget,2011,2024,13.1,14.3,9.16,forkert,4,Danmarks Statistik,
741,areal_bebygget,2011,2024,10.9,11.2,2.75,stagneret,4,Danmarks Statistik,
746,areal_bebygget,2011,2024,15.2,16.4,7.89,forkert,4,Danmarks Statistik,
751,areal_bebygget,2011,2024,29.7,32.9,10.77,forkert,4,Danmarks Statistik,
756,areal_bebygget,2011,2024,10.7,11.4,6.54,stagneret,4,Danmarks Statistik,
760,areal_bebygget,2011,2024,9.4,9.9,5.32,forkert,4,Danmarks Statistik,
766,areal_bebygget,2011,2024,13.4,14.2,5.97,stagneret,4,Danmarks Statistik,
773,areal_bebygget,2011,2024,11.4,11.4,0.0,stagneret,4,Danmarks Statistik,
779,areal_bebygget,2011,2024,12.5,13.0,4.0,stagneret,4,Danmarks Statistik,
787,areal_bebygget,2011,2024,9.4,9.7,3.19,forkert,4,Danmarks Statistik,
791,areal_bebygget,2011,2024,10.9,11.5,5.5,stagneret,4,Danmarks Statistik,
810,areal_bebygget,2011,2024,10.6,10.9,2.83,stagneret,4,Danmarks Statistik,
813,areal_bebygget,2011,2024,13.7,14.0,2.19,stagneret,4,Danmarks Statistik,
820,areal_bebygget,2011,2024,10.6,10.8,1.89,stagneret,4,Danmarks Statistik,
825,areal_bebygget,2011,2024,9.4,9.6,2.13,forkert,4,Danmarks Statistik,
840,areal_bebygget,2011,2024,9.5,10.1,6.32,stagneret,4,Danmarks Statistik,
846,areal_bebygget,2011,2024,11.0,11.5,4.55,stagneret,4,Danmarks Statistik,
849,areal_bebygget,2011,2024,10.7,11.0,2.8,stagneret,4,Danmarks Statistik,
851,areal_bebygget,2011,2024,15.4,16.0,3.9,stagneret,4,Danmarks Statistik,
860,areal_bebygget,2011,2024,12.5,12.6,0.8,stagneret,4,Danmarks Statistik,
101,areal_intensiv,2011,2024,0.0,0.0,,ingen,4,Danmarks Statistik,
147,areal_intensiv,2011,2024,0.0,0.0,,ingen,4,Danmarks Statistik,
151,areal_intensiv,2011,2024,7.4,4.4,-40.54,rigtig,4,Danmarks Statistik,
153,areal_intensiv,2011,2024,2.6,0.4,-84.62,rigtig,4,Danmarks Statistik,
155,areal_intensiv,2011,2024,19.7,16.4,-16.75,rigtig,4,Danmarks Statistik,
157,areal_intensiv,2011,2024,0.0,0.0,,ingen,4,Danmarks Statistik,
159,areal_intensiv,2011,2024,0.0,0.0,,ingen,4,Danmarks Statistik,
161,areal_intensiv,2011,2024,0.4,0.4,0.0,stagneret,4,Danmarks Statistik,
163,areal_intensiv,2011,2024,1.9,1.8,-5.26,tempo,4,Danmarks Statistik,
165,areal_intensiv,2011,2024,1.3,1.0,-23.08,rigtig,4,Danmarks Statistik,
167,areal_intensiv,2011,2024,1.4,1.3,-7.14,rigtig,4,Danmarks Statistik,
169,areal_intensiv,2011,2024,36.1,31.7,-12.19,rigtig,4,Danmarks Statistik,
173,areal_intensiv,2011,2024,2.8,1.3,-53.57,rigtig,4,Danmarks Statistik,
175,areal_intensiv,2011,2024,0.0,0.0,,ingen,4,Danmarks Statistik,
183,areal_intensiv,2011,2024,37.8,31.9,-15.61,rigtig,4,Danmarks Statistik,
185,areal_intensiv,2011,2024,3.6,3.0,-16.67,rigtig,4,Danmarks Statistik,
187,areal_intensiv,2011,2024,1.1,1.0,-9.09,rigtig,4,Danmarks Statistik,
190,areal_intensiv,2011,2024,10.9,8.7,-20.18,rigtig,4,Danmarks Statistik,
201,areal_intensiv,2011,2024,28.0,24.0,-14.29,rigtig,4,Danmarks Statistik,
210,areal_intensiv,2011,2024,31.5,23.3,-26.03,rigtig,4,Danmarks Statistik,
217,areal_intensiv,2011,2024,25.3,19.9,-21.34,rigtig,4,Danmarks Statistik,
219,areal_intensiv,2011,2024,34.2,30.5,-10.82,rigtig,4,Danmarks Statistik,
223,areal_intensiv,2011,2024,12.2,7.7,-36.89,rigtig,4,Danmarks Statistik,
230,areal_intensiv,2011,2024,7.2,4.7,-34.72,rigtig,4,Danmarks Statistik,
240,areal_intensiv,2011,2024,42.1,36.6,-13.06,rigtig,4,Danmarks Statistik,
250,areal_intensiv,2011,2024,52.9,49.2,-6.99,rigtig,4,Danmarks Statistik,
253,areal_intensiv,2011,2024,38.8,31.9,-17.78,rigtig,4,Danmarks Statistik,
259,areal_intensiv,2011,2024,51.4,47.9,-6.81,rigtig,4,Danmarks Statistik,
260,areal_intensiv,2011,2024,27.1,23.2,-14.39,rigtig,4,Danmarks Statistik,
265,areal_intensiv,2011,2024,51.4,45.5,-11.48,rigtig,4,Danmarks Statistik,
269,areal_intensiv,2011,2024,53.0,47.5,-10.38,rigtig,4,Danmarks Statistik,
270,areal_intensiv,2011,2024,34.6,29.5,-14.74,rigtig,4,Danmarks Statistik,
306,areal_intensiv,2011,2024,49.4,46.1,-6.68,rigtig,4,Danmarks Statistik,
316,areal_intensiv,2011,2024,61.3,57.6,-6.04,rigtig,4,Danmarks Statistik,
320,areal_intensiv,2011,2024,59.4,56.2,-5.39,tempo,4,Danmarks Statistik,
326,areal_intensiv,2011,2024,61.0,58.4,-4.26,tempo,4,Danmarks Statistik,
329,areal_intensiv,2011,2024,59.8,56.5,-5.52,tempo,4,Danmarks Statistik,
330,areal_intensiv,2011,2024,65.0,62.1,-4.46,tempo,4,Danmarks Statistik,
336,areal_intensiv,2011,2024,71.2,69.2,-2.81,tempo,4,Danmarks Statistik,
340,areal_intensiv,2011,2024,53.2,49.6,-6.77,rigtig,4,Danmarks Statistik,
350,areal_intensiv,2011,2024,56.2,52.8,-6.05,rigtig,4,Danmarks Statistik,
360,areal_intensiv,2011,2024,75.5,74.2,-1.72,tempo,4,Danmarks Statistik,
370,areal_intensiv,2011,2024,62.8,59.7,-4.94,tempo,4,Danmarks Statistik,
376,areal_intensiv,2011,2024,68.0,66.8,-1.76,tempo,4,Danmarks Statistik,
390,areal_intensiv,2011,2024,62.5,60.2,-3.68,tempo,4,Danmarks Statistik,
400,areal_intensiv,2011,2024,56.7,54.5,-3.88,tempo,4,Danmarks Statistik,
410,areal_intensiv,2011,2024,60.9,57.4,-5.75,tempo,4,Danmarks Statistik,
420,areal_intensiv,2011,2024,63.2,59.9,-5.22,tempo,4,Danmarks Statistik,
430,areal_intensiv,2011,2024,60.7,57.4,-5.44,tempo,4,Danmarks Statistik,
440,areal_intensiv,2011,2024,67.9,64.2,-5.45,tempo,4,Danmarks Statistik,
450,areal_intensiv,2011,2024,65.5,63.9,-2.44,tempo,4,Danmarks Statistik,
461,areal_intensiv,2011,2024,41.6,35.7,-14.18,rigtig,4,Danmarks Statistik,
479,areal_intensiv,2011,2024,60.2,57.4,-4.65,tempo,4,Danmarks Statistik,
480,areal_intensiv,2011,2024,69.8,67.1,-3.87,tempo,4,Danmarks Statistik,
482,areal_intensiv,2011,2024,66.2,64.3,-2.87,tempo,4,Danmarks Statistik,
492,areal_intensiv,2011,2024,65.2,61.9,-5.06,tempo,4,Danmarks Statistik,
510,areal_intensiv,2011,2024,66.3,64.0,-3.47,tempo,4,Danmarks Statistik,
530,areal_intensiv,2011,2024,53.9,50.4,-6.49,rigtig,4,Danmarks Statistik,
540,areal_intensiv,2011,2024,65.2,62.2,-4.6,tempo,4,Danmarks Statistik,
550,areal_intensiv,2011,2024,67.5,65.7,-2.67,tempo,4,Danmarks Statistik,
561,areal_intensiv,2011,2024,63.1,59.4,-5.86,rigtig,4,Danmarks Statistik,
563,areal_intensiv,2011,2024,5.2,4.3,-17.31,rigtig,4,Danmarks Statistik,
573,areal_intensiv,2011,2024,54.2,50.6,-6.64,rigtig,4,Danmarks Statistik,
575,areal_intensiv,2011,2024,66.7,63.8,-4.35,tempo,4,Danmarks Statistik,
580,areal_intensiv,2011,2024,64.3,61.7,-4.04,tempo,4,Danmarks Statistik,
607,areal_intensiv,2011,2024,41.9,37.4,-10.74,rigtig,4,Danmarks Statistik,
615,areal_intensiv,2011,2024,55.2,50.9,-7.79,rigtig,4,Danmarks Statistik,
621,areal_intensiv,2011,2024,61.1,58.0,-5.07,tempo,4,Danmarks Statistik,
630,areal_intensiv,2011,2024,55.2,50.1,-9.24,rigtig,4,Danmarks Statistik,
657,areal_intensiv,2011,2024,57.0,54.0,-5.26,tempo,4,Danmarks Statistik,
661,areal_intensiv,2011,2024,57.3,53.1,-7.33,rigtig,4,Danmarks Statistik,
665,areal_intensiv,2011,2024,60.8,58.3,-4.11,tempo,4,Danmarks Statistik,
671,areal_intensiv,2011,2024,70.5,68.6,-2.7,tempo,4,Danmarks Statistik,
706,areal_intensiv,2011,2024,49.9,46.7,-6.41,rigtig,4,Danmarks Statistik,
707,areal_intensiv,2011,2024,58.3,55.8,-4.29,tempo,4,Danmarks Statistik,
710,areal_intensiv,2011,2024,61.4,58.0,-5.54,tempo,4,Danmarks Statistik,
727,areal_intensiv,2011,2024,66.9,64.4,-3.74,tempo,4,Danmarks Statistik,
730,areal_intensiv,2011,2024,64.6,61.6,-4.64,tempo,4,Danmarks Statistik,
740,areal_intensiv,2011,2024,44.0,40.0,-9.09,rigtig,4,Danmarks Statistik,
741,areal_intensiv,2011,2024,64.8,62.4,-3.7,tempo,4,Danmarks Statistik,
746,areal_intensiv,2011,2024,51.8,47.0,-9.27,rigtig,4,Danmarks Statistik,
751,areal_intensiv,2011,2024,47.4,41.9,-11.6,rigtig,4,Danmarks Statistik,
756,areal_intensiv,2011,2024,52.1,48.9,-6.14,rigtig,4,Danmarks Statistik,
760,areal_intensiv,2011,2024,59.6,56.9,-4.53,tempo,4,Danmarks Statistik,
766,areal_intensiv,2011,2024,64.5,61.1,-5.27,tempo,4,Danmarks Statistik,
773,areal_intensiv,2011,2024,72.9,70.0,-3.98,tempo,4,Danmarks Statistik,
779,areal_intensiv,2011,2024,64.9,62.2,-4.16,tempo,4,Danmarks Statistik,
787,areal_intensiv,2011,2024,48.5,47.0,-3.09,tempo,4,Danmarks Statistik,
791,areal_intensiv,2011,2024,54.6,50.9,-6.78,rigtig,4,Danmarks Statistik,
810,areal_intensiv,2011,2024,66.8,63.4,-5.09,tempo,4,Danmarks Statistik,
813,areal_intensiv,2011,2024,44.8,41.7,-6.92,rigtig,4,Danmarks Statistik,
820,areal_intensiv,2011,2024,64.6,62.7,-2.94,tempo,4,Danmarks Statistik,
825,areal_intensiv,2011,2024,19.0,13.4,-29.47,rigtig,4,Danmarks Statistik,
840,areal_intensiv,2011,2024,62.1,59.3,-4.51,tempo,4,Danmarks Statistik,
846,areal_intensiv,2011,2024,57.4,54.6,-4.88,tempo,4,Danmarks Statistik,
849,areal_intensiv,2011,2024,54.8,52.8,-3.65,tempo,4,Danmarks Statistik,
851,areal_intensiv,2011,2024,56.2,52.4,-6.76,rigtig,4,Danmarks Statistik,
860,areal_intensiv,2011,2024,60.2,57.1,-5.15,tempo,4,Danmarks Statistik,
101,child_notifications,2015-2017,2023-2025,64.6467,86.34,33.56,forkert,11,Danmarks Statistik,
147,child_notifications,2015-2017,2023-2025,37.1767,70.0533,88.43,forkert,11,Danmarks Statistik,
151,child_notifications,2015-2017,2023-2025,33.4533,102.9933,207.87,forkert,11,Danmarks Statistik,
153,child_notifications,2015-2017,2023-2025,54.6767,119.2067,118.02,forkert,11,Danmarks Statistik,
155,child_notifications,2015-2017,2023-2025,46.3233,55.4433,19.69,forkert,11,Danmarks Statistik,
157,child_notifications,2015-2017,2023-2025,29.3067,51.2367,74.83,forkert,11,Danmarks Statistik,
159,child_notifications,2015-2017,2023-2025,62.2033,81.5233,31.06,forkert,11,Danmarks Statistik,
161,child_notifications,2015-2017,2023-2025,51.1967,90.4133,76.6,forkert,11,Danmarks Statistik,
163,child_notifications,2015-2017,2023-2025,57.62,90.3767,56.85,forkert,11,Danmarks Statistik,
165,child_notifications,2015-2017,2023-2025,71.76,114.69,59.82,forkert,11,Danmarks Statistik,
167,child_notifications,2015-2017,2023-2025,68.9567,93.0467,34.93,forkert,11,Danmarks Statistik,
169,child_notifications,2015-2017,2023-2025,55.8933,127.8533,128.75,forkert,11,Danmarks Statistik,
173,child_notifications,2015-2017,2023-2025,38.7733,71.4767,84.34,forkert,11,Danmarks Statistik,
175,child_notifications,2015-2017,2023-2025,52.8833,91.4633,72.95,forkert,11,Danmarks Statistik,
183,child_notifications,2015-2017,2023-2025,63.1033,85.3067,35.19,forkert,11,Danmarks Statistik,
185,child_notifications,2015-2017,2023-2025,53.1933,92.4733,73.84,forkert,11,Danmarks Statistik,
187,child_notifications,2015-2017,2023-2025,24.99,66.8067,167.33,forkert,11,Danmarks Statistik,
190,child_notifications,2015-2017,2023-2025,38.09,76.8933,101.87,forkert,11,Danmarks Statistik,
201,child_notifications,2015-2017,2023-2025,46.8667,78.5167,67.53,forkert,11,Danmarks Statistik,
210,child_notifications,2015-2017,2023-2025,36.54,86.0833,135.59,forkert,11,Danmarks Statistik,
217,child_notifications,2015-2017,2023-2025,50.73,91.6833,80.73,forkert,11,Danmarks Statistik,
219,child_notifications,2015-2017,2023-2025,45.51,75.9567,66.9,forkert,11,Danmarks Statistik,
223,child_notifications,2015-2017,2023-2025,24.3733,58.45,139.81,forkert,11,Danmarks Statistik,
230,child_notifications,2015-2017,2023-2025,28.65,59.4133,107.38,forkert,11,Danmarks Statistik,
240,child_notifications,2015-2017,2023-2025,34.37,64.9533,88.98,forkert,11,Danmarks Statistik,
250,child_notifications,2015-2017,2023-2025,65.5467,115.2933,75.9,forkert,11,Danmarks Statistik,
253,child_notifications,2015-2017,2023-2025,34.47,68.5667,98.92,forkert,11,Danmarks Statistik,
259,child_notifications,2015-2017,2023-2025,63.13,99.1967,57.13,forkert,11,Danmarks Statistik,
260,child_notifications,2015-2017,2023-2025,93.1167,120.97,29.91,forkert,11,Danmarks Statistik,
265,child_notifications,2015-2017,2023-2025,42.1967,81.2067,92.45,forkert,11,Danmarks Statistik,
269,child_notifications,2015-2017,2023-2025,31.5567,75.8533,140.37,forkert,11,Danmarks Statistik,
270,child_notifications,2015-2017,2023-2025,79.1467,119.8833,51.47,forkert,11,Danmarks Statistik,
306,child_notifications,2015-2017,2023-2025,82.4167,123.8967,50.33,forkert,11,Danmarks Statistik,
316,child_notifications,2015-2017,2023-2025,68.8067,95.63,38.98,forkert,11,Danmarks Statistik,
320,child_notifications,2015-2017,2023-2025,70.7467,118.07,66.89,forkert,11,Danmarks Statistik,
326,child_notifications,2015-2017,2023-2025,75.6633,107.9533,42.68,forkert,11,Danmarks Statistik,
329,child_notifications,2015-2017,2023-2025,63.0367,86.9033,37.86,forkert,11,Danmarks Statistik,
330,child_notifications,2015-2017,2023-2025,68.3433,117.4033,71.78,forkert,11,Danmarks Statistik,
336,child_notifications,2015-2017,2023-2025,66.8533,97.82,46.32,forkert,11,Danmarks Statistik,
340,child_notifications,2015-2017,2023-2025,38.71,102.46,164.69,forkert,11,Danmarks Statistik,
350,child_notifications,2015-2017,2023-2025,39.7967,82.7767,108.0,forkert,11,Danmarks Statistik,
360,child_notifications,2015-2017,2023-2025,107.71,147.1833,36.65,forkert,11,Danmarks Statistik,
370,child_notifications,2015-2017,2023-2025,66.7333,119.9833,79.8,forkert,11,Danmarks Statistik,
376,child_notifications,2015-2017,2023-2025,89.6167,129.69,44.72,forkert,11,Danmarks Statistik,
390,child_notifications,2015-2017,2023-2025,80.5333,134.2833,66.74,forkert,11,Danmarks Statistik,
400,child_notifications,2015-2017,2023-2025,62.5733,111.4133,78.05,forkert,11,Danmarks Statistik,
410,child_notifications,2015-2017,2023-2025,38.52,94.05,144.16,forkert,11,Danmarks Statistik,
420,child_notifications,2015-2017,2023-2025,65.89,119.4167,81.24,forkert,11,Danmarks Statistik,
430,child_notifications,2015-2017,2023-2025,64.2133,95.9233,49.38,forkert,11,Danmarks Statistik,
440,child_notifications,2015-2017,2023-2025,35.4867,95.44,168.95,forkert,11,Danmarks Statistik,
450,child_notifications,2015-2017,2023-2025,48.9567,108.5567,121.74,forkert,11,Danmarks Statistik,
461,child_notifications,2015-2017,2023-2025,56.3567,78.3767,39.07,forkert,11,Danmarks Statistik,
479,child_notifications,2015-2017,2023-2025,69.1233,91.8133,32.83,forkert,11,Danmarks Statistik,
480,child_notifications,2015-2017,2023-2025,46.94,93.7633,99.75,forkert,11,Danmarks Statistik,
482,child_notifications,2015-2017,2023-2025,77.4867,150.7567,94.56,forkert,11,Danmarks Statistik,
492,child_notifications,2015-2017,2023-2025,50.74,91.5667,80.46,forkert,11,Danmarks Statistik,
510,child_notifications,2015-2017,2023-2025,45.0033,103.1233,129.15,forkert,11,Danmarks Statistik,
530,child_notifications,2015-2017,2023-2025,59.8433,90.9133,51.92,forkert,11,Danmarks Statistik,
540,child_notifications,2015-2017,2023-2025,48.8467,87.7033,79.55,forkert,11,Danmarks Statistik,
550,child_notifications,2015-2017,2023-2025,63.66,115.5067,81.44,forkert,11,Danmarks Statistik,
561,child_notifications,2015-2017,2023-2025,62.6333,88.7567,41.71,forkert,11,Danmarks Statistik,
563,child_notifications,2015-2017,2023-2025,43.7867,69.9767,59.81,forkert,11,Danmarks Statistik,
573,child_notifications,2015-2017,2023-2025,60.0933,85.35,42.03,forkert,11,Danmarks Statistik,
575,child_notifications,2015-2017,2023-2025,57.04,112.0267,96.4,forkert,11,Danmarks Statistik,
580,child_notifications,2015-2017,2023-2025,51.9733,86.6033,66.63,forkert,11,Danmarks Statistik,
607,child_notifications,2015-2017,2023-2025,60.9167,108.2767,77.75,forkert,11,Danmarks Statistik,
615,child_notifications,2015-2017,2023-2025,55.2067,91.9367,66.53,forkert,11,Danmarks Statistik,
621,child_notifications,2015-2017,2023-2025,59.8833,77.1267,28.79,forkert,11,Danmarks Statistik,
630,child_notifications,2015-2017,2023-2025,40.9133,67.0533,63.89,forkert,11,Danmarks Statistik,
657,child_notifications,2015-2017,2023-2025,52.9533,67.8733,28.18,forkert,11,Danmarks Statistik,
661,child_notifications,2015-2017,2023-2025,47.96,90.6733,89.06,forkert,11,Danmarks Statistik,
665,child_notifications,2015-2017,2023-2025,47.31,71.8433,51.86,forkert,11,Danmarks Statistik,
671,child_notifications,2015-2017,2023-2025,47.38,82.76,74.67,forkert,11,Danmarks Statistik,
706,child_notifications,2015-2017,2023-2025,52.23,78.9667,51.19,forkert,11,Danmarks Statistik,
707,child_notifications,2015-2017,2023-2025,82.23,92.7133,12.75,forkert,11,Danmarks Statistik,
710,child_notifications,2015-2017,2023-2025,47.6867,60.44,26.74,forkert,11,Danmarks Statistik,
727,child_notifications,2015-2017,2023-2025,42.4033,72.04,69.89,forkert,11,Danmarks Statistik,
730,child_notifications,2015-2017,2023-2025,60.8433,85.5633,40.63,forkert,11,Danmarks Statistik,
740,child_notifications,2015-2017,2023-2025,54.04,74.6633,38.16,forkert,11,Danmarks Statistik,
741,child_notifications,2015-2017,2023-2025,54.1033,89.4867,65.4,forkert,11,Danmarks Statistik,
746,child_notifications,2015-2017,2023-2025,33.3067,55.37,66.24,forkert,11,Danmarks Statistik,
751,child_notifications,2015-2017,2023-2025,49.1967,72.12,46.6,forkert,11,Danmarks Statistik,
756,child_notifications,2015-2017,2023-2025,50.4833,76.48,51.5,forkert,11,Danmarks Statistik,
760,child_notifications,2015-2017,2023-2025,53.9067,76.8533,42.57,forkert,11,Danmarks Statistik,
766,child_notifications,2015-2017,2023-2025,36.1533,77.74,115.03,forkert,11,Danmarks Statistik,
